"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","samplingProtocol","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","nomenclaturalCode","http...unknown.org.crawl_attempt","http...unknown.org.status","municipality","identificationVerificationStatus","language","collectionCode","gbifID","occurrenceID","type","taxonID","vernacularName","institutionCode","accessRights","name","recordedBy","catalogNumber","http...unknown.org.declaredCount","locality","dateIdentified","gadm","modified","identifiedBy","http...unknown.org.nick","verbatimEventDate","verbatimLocality","http...unknown.org.captive_cultivated","eventTime","identificationID","dynamicProperties","sex","http...unknown.org.griddedDataset","organismQuantity","eventID","county","nomenclaturalStatus","verbatimSRS","parentNameUsageID","http...unknown.org.omitFromScheduledCrawl","locationID","acceptedNameUsageID","ownerInstitutionCode","higherClassification","bibliographicCitation","dataGeneralizations","footprintWKT","eventRemarks","verbatimIdentification","footprintSRS","taxonConceptID","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","projectId","vitality","distanceFromCentroidInMeters","habitat","behavior","identificationRemarks"
"5153365180","Ceratitis capitata (Wiedemann, 1824)",-33.386337,18.912275,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:57:43.616+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",10,"AFRICA","Western Cape",2025,4,27,"2025-04-27T11:35",117,117,"2026-06-06T03:57:43.616+00:00","https://www.inaturalist.org/observations/277329230","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"277329230","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ZA","none","none","AFRICA","South Africa","NORTH_AMERICA","Fiona Hellmann","277329230",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5153365180","https://www.inaturalist.org/observations/277329230",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Fiona Hellmann","277329230",NA,NA,"2025-05-01T11:03:46",NA,"2025-05-03T16:11:56.000+00:00","Fiona Hellmann","fionahellmann","2025/04/27 11:35 AM","Riebeek-Kasteel, 7307, South Africa","wild","11:35:00+02:00","624301720","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/habitats-s-afr|https://www.inaturalist.org/projects/wildlife-of-south-africa",NA,NA,NA,NA,NA
"5153432799","Ceratitis capitata (Wiedemann, 1824)",33.703014,-118.008589,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:49:55.720+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"NORTH_AMERICA","California",2025,4,17,"2025-04-17T13:51:08",107,107,"2026-06-06T03:49:55.720+00:00","https://www.inaturalist.org/observations/280150492","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"280150492","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","James Earles","280150492",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5153432799","https://www.inaturalist.org/observations/280150492",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","James Earles","280150492",NA,NA,"2025-05-11T05:16:48",NA,"2025-07-17T19:40:39.000+00:00","James Earles","kestrl","2025-04-17 13:51:08","Huntington Beach, CA 92647, USA","wild","13:51:08-07:00","630040121","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"5153492946","Ceratitis capitata (Wiedemann, 1824)",-33.38639,18.912377,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:51:14.576+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",18,"AFRICA","Western Cape",2025,4,27,"2025-04-27T14:47",117,117,"2026-06-06T03:51:14.576+00:00","https://www.inaturalist.org/observations/277393866","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"277393866","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ZA","none","none","AFRICA","South Africa","NORTH_AMERICA","Fiona Hellmann","277393866",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5153492946","https://www.inaturalist.org/observations/277393866",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Fiona Hellmann","277393866",NA,NA,"2025-05-01T15:10:54",NA,"2025-05-03T16:17:53.000+00:00","Fiona Hellmann","fionahellmann","2025/04/27 2:47 PM","Riebeek-Kasteel, 7307, South Africa","wild","14:47:00+02:00","624434135","{""evidenceOfPresence"":""organism""}","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/habitats-s-afr|https://www.inaturalist.org/projects/wildlife-of-south-africa|https://www.inaturalist.org/projects/insect-trapped-in-buildings|https://www.inaturalist.org/projects/never-home-alone-the-wild-life-of-homes",NA,NA,NA,NA,NA
"5154596204","Ceratitis capitata (Wiedemann, 1824)",-33.38631,18.912376,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:50:30.056+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",18,"AFRICA","Western Cape",2025,4,16,"2025-04-16T17:54",106,106,"2026-06-06T03:50:30.056+00:00","https://www.inaturalist.org/observations/279647204","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"279647204","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ZA","none","none","AFRICA","South Africa","NORTH_AMERICA","Fiona Hellmann","279647204",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5154596204","https://www.inaturalist.org/observations/279647204",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Fiona Hellmann","279647204",NA,NA,"2025-05-09T07:38:50",NA,"2025-05-09T17:09:03.000+00:00","Fiona Hellmann","fionahellmann","2025/04/16 5:54 PM","Riebeek-Kasteel, 7307, South Africa","wild","17:54:00+02:00","629079152","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/habitats-s-afr|https://www.inaturalist.org/projects/wildlife-of-south-africa|https://www.inaturalist.org/projects/never-home-alone-the-wild-life-of-homes","alive",NA,NA,NA,NA
"5167320611","Ceratitis capitata (Wiedemann, 1824)",33.969168,-118.423524,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:52:24.436+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5,"NORTH_AMERICA","California",2025,4,27,"2025-04-27T11:16:01",117,117,"2026-06-06T03:52:24.436+00:00","https://www.inaturalist.org/observations/275281316","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"275281316","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none",NA,"NORTH_AMERICA","United States of America","NORTH_AMERICA","Becky","275281316",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5167320611","https://www.inaturalist.org/observations/275281316",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Becky","275281316",NA,NA,"2025-05-02T16:27:56",NA,"2025-05-17T16:10:57.000+00:00","Eric Johnson","booitsbecky","2025-04-27 11:16:01","Bluff Creek Dr, Los Angeles, CA, US","wild","11:16:01-07:00","625174025","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0009-0000-1248-547X",NA,NA,NA,NA,NA,NA
"5215748584","Ceratitis capitata (Wiedemann, 1824)",33.988937,-118.402922,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:07:01.240+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",10,"NORTH_AMERICA","California",2025,4,20,"2025-04-20T11:31:13",110,110,"2026-06-06T04:07:01.240+00:00","https://www.inaturalist.org/observations/271768817","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"271768817","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jennifer Arrow","271768817",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5215748584","https://www.inaturalist.org/observations/271768817",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Jennifer Arrow","271768817",NA,NA,"2025-04-20T18:39:19",NA,"2025-06-25T23:53:59.000+00:00","Jennifer Arrow","jenniferarrow7","2025-04-20 11:31:13","Emporia Ave, Culver City, CA, US","wild","11:31:13-07:00","615536152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5215891576","Ceratitis capitata (Wiedemann, 1824)",33.79753,-118.100914,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:33:43.130+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",4,"NORTH_AMERICA","California",2025,4,21,"2025-04-21T10:33:28",111,111,"2026-06-06T03:33:43.130+00:00","https://www.inaturalist.org/observations/272019039","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"272019039","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Karla","272019039",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5215891576","https://www.inaturalist.org/observations/272019039",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Karla","272019039",NA,NA,"2025-04-21T18:03:18",NA,"2025-07-17T19:52:02.000+00:00","Karla","xenogeniates","2025-04-21 10:33:28-07:00","E La Marimba St, Long Beach, CA, US","wild","10:33:28-07:00","616030469","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"5217012592","Ceratitis capitata (Wiedemann, 1824)",34.153973,-118.145727,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:33:41.489+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",195,"NORTH_AMERICA","California",2025,4,25,"2025-04-25T20:41",115,115,"2026-06-06T03:33:41.489+00:00","https://www.inaturalist.org/observations/273653595","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"273653595","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jeff Cole","273653595",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5217012592","https://www.inaturalist.org/observations/273653595",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Jeff Cole","273653595",NA,NA,"2025-04-26T07:39:59",NA,"2025-06-25T23:53:48.000+00:00","Jeff Cole","bugsoundsjc","2025/04/25 8:41 PM","460 N Marengo Ave, Pasadena, CA 91101, USA","wild","20:41:00-07:00","618842082","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alive",NA,NA,NA,NA
"5217234614","Ceratitis capitata (Wiedemann, 1824)",34.025782,-118.155071,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:58:09.701+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",NA,"NORTH_AMERICA","California",2025,4,20,"2025-04-20T09:47:36",110,110,"2026-06-06T03:58:09.701+00:00","https://www.inaturalist.org/observations/271766224","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"271766224","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Boaz Benaiah Solorio","271766224",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5217234614","https://www.inaturalist.org/observations/271766224",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Boaz Benaiah Solorio","271766224",NA,NA,"2025-04-20T18:29:33",NA,"2025-06-25T23:54:07.000+00:00","Boaz Benaiah Solorio","boazsolorio","2025-04-20 09:47:36","East Los Angeles, CA 90022, USA","wild","09:47:36-07:00","615531209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lil homie likes Birria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5760396990","Ceratitis capitata (Wiedemann, 1824)",34.114193,-118.277548,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:50:54.587+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",1032,"NORTH_AMERICA","California",2025,4,29,"2025-04-29T13:43:16",119,119,"2026-06-06T03:50:54.587+00:00","https://www.inaturalist.org/observations/276751971","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"276751971","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none",NA,"NORTH_AMERICA","United States of America","NORTH_AMERICA","spotted_n_recorded","276751971",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5760396990","https://www.inaturalist.org/observations/276751971",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","spotted_n_recorded","276751971",NA,NA,"2025-06-25T23:53:26",NA,"2025-09-01T16:53:15.000+00:00","Spencer Len Pote","spotted_n_recorded","2025-04-29 13:43:16-07:00","Ley Dr, Los Angeles, CA, US","wild","13:43:16-07:00","654852141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small fly, almost thought it was a spider at first. Moved very deliberately and slowly.",NA,NA,"ORCID","https://orcid.org/0000-0001-8092-8981",NA,NA,NA,NA,NA,NA
"5838060108","Ceratitis capitata (Wiedemann, 1824)",-33.696941,25.8171,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:06:26.345+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",1,"AFRICA","Eastern Cape",2025,4,26,"2025-04-26T19:16",116,116,"2026-06-06T04:06:26.345+00:00","https://www.inaturalist.org/observations/316552423","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"316552423","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ZA","none","none","AFRICA","South Africa","NORTH_AMERICA","Marie Delport","316552423",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5838060108","https://www.inaturalist.org/observations/316552423",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Marie Delport","316552423",NA,NA,"2025-09-25T17:18:06",NA,"2025-09-26T12:47:20.000+00:00","Marie Delport","mariedelport","2025/04/26 7:16 PM","Colchester, Gqeberha, South Africa","wild","19:16:00+02:00","703201482","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/asian-citrus-psyllid-death-trap|https://www.inaturalist.org/projects/observations-in-the-eastern-cape-south-africa|https://www.inaturalist.org/projects/habitats-s-afr","alive",NA,NA,NA,NA
"5890030626","Ceratitis capitata (Wiedemann, 1824)",34.016717,-118.288422,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:51:14.283+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",14,"NORTH_AMERICA","California",2025,4,25,"2025-04-25T09:30:54",115,115,"2026-06-06T03:51:14.283+00:00","https://www.inaturalist.org/observations/273201487","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"273201487","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none",NA,"NORTH_AMERICA","United States of America","NORTH_AMERICA","janelleartamon","273201487",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","5890030626","https://www.inaturalist.org/observations/273201487",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","janelleartamon","273201487",NA,NA,"2025-06-25T23:53:51",NA,"2025-10-26T04:01:25.000+00:00","Spencer Len Pote","janelleartamon","2025-04-25 09:30:54-07:00","Natural History Museum Los Angeles County, Los Angeles, CA, US","wild","09:30:54-07:00","654852261","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0001-8092-8981",NA,NA,NA,NA,NA,NA
"6159268778","Ceratitis capitata (Wiedemann, 1824)",-31.518654,-68.523133,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:09:19.938+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",378,"SOUTH_AMERICA","San Juan",2025,4,17,"2025-04-17T16:28:33",107,107,"2026-06-06T04:09:19.938+00:00","https://www.inaturalist.org/observations/338039634","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"338039634","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","AR","none","none","LATIN_AMERICA","Argentina","NORTH_AMERICA","lulimaria15","338039634",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6159268778","https://www.inaturalist.org/observations/338039634",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","lulimaria15","338039634",NA,NA,"2026-02-10T05:18:08",NA,"2026-02-10T10:46:57.000+00:00","lulimaria15","lulimaria15","2025-04-17 16:28:33","San Lorenzo y Av. Rioja, J5400 San Juan, Argentina","wild","16:28:33-03:00","760209987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6179392523","Ceratitis capitata (Wiedemann, 1824)",-34.731153,-58.403994,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","AR","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:35:09.618+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",6,"SOUTH_AMERICA","Buenos Aires",2025,4,18,"2025-04-18T13:02",108,108,"2026-06-06T03:35:09.618+00:00","https://www.inaturalist.org/observations/342955969","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"342955969","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","AR","none",NA,"LATIN_AMERICA","Argentina","LATIN_AMERICA","Santino Strina","342955969",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6179392523","https://www.inaturalist.org/observations/342955969",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Santino Strina","342955969",NA,NA,"2026-03-14T19:15:47",NA,"2026-03-14T19:18:15.000+00:00","Lucas Rubio","santino_strina","2025-04-18 13:02:00","Caferata, 2211, B1826 Remedios de Escalada, Provincia de Buenos Aires, Argentina","wild","13:02:00-03:00","773963907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0003-0179-3180",NA,NA,NA,NA,NA,NA
